,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
56553,56554,1.0,35,4336,42490
15524,15525,32.0,3,14592,73970
18785,18786,74.0,4,900,66769
53435,53436,26.0,18,3043,16755
94384,94385,70.0,30,1011,13525
102739,102740,14.0,32,15765,33721
36499,36500,90.0,8,13725,71320
45937,45938,11.0,16,13612,78634
87903,87904,5.0,27,10792,22443
32932,32933,5.0,8,1545,68574
10407,10408,4.0,13,4020,40495
105621,105622,22.0,34,790,44670
45602,45603,31.0,16,10900,55053
83979,83980,23.0,26,10283,47286
49376,49377,1.0,17,861,72511
93956,93957,52.0,30,376,39971
13555,13556,1.0,3,4369,98705
78899,78900,36.0,25,1570,49037
2453,2454,18.0,9,10308,48681
34801,34802,3.0,8,7315,68109
85642,85643,26.0,27,1440,61754
38682,38683,54.0,10,8993,102849
49870,49871,85.0,17,2042,6640
77022,77023,54.0,24,8352,46758
83493,83494,22.0,26,8436,30086
26397,26398,65.0,6,6049,69280
3669,3670,1.0,11,2167,32474
29030,29031,13.0,7,2483,82341
83274,83275,6.0,26,7304,87279
92912,92913,47.0,29,6773,86236
13079,13080,33.0,3,1875,96947
34769,34770,139.0,8,7063,97171
29265,29266,42.0,7,2621,66184
40041,40042,80.0,10,13832,64320
81551,81552,4.0,26,1150,78014
102326,102327,58.0,32,14242,36874
78066,78067,41.0,24,12935,30345
75260,75261,57.0,23,13479,55265
102225,102226,35.0,32,13471,33379
84687,84688,171.0,26,11392,67472
88871,88872,38.0,28,166,63064
30077,30078,6.0,7,7271,58682
107979,107980,7.0,2,995,77954
89627,89628,45.0,28,3099,12353
95541,95542,11.0,30,10884,49516
94801,94802,15.0,30,6304,85080
105171,105172,25.0,33,13396,64990
49996,49997,1.0,17,2464,39332
79593,79594,11.0,25,4580,83354
1334,1335,128.0,9,4903,57540
14083,14084,9.0,3,6846,90712
12446,12447,18.0,13,15372,34791
17047,17048,28.0,5,6761,70605
86124,86125,9.0,27,3367,4050
107665,107666,24.0,34,13753,82790
7675,7676,35.0,12,6069,57354
67240,67241,49.0,1,476,70693
52644,52645,65.0,17,14681,31103
5324,5325,4.0,11,11013,10738
97388,97389,42.0,31,4362,19322
68299,68300,53.0,1,6934,35725
6086,6087,2.0,11,15117,76955
46253,46254,26.0,16,15929,9726
79001,79002,58.0,25,1680,18326
71649,71650,95.0,22,13090,87866
62116,62117,56.0,20,3727,6457
102511,102512,14.0,32,14747,31475
86126,86127,9.0,27,3389,71000
92700,92701,2.0,29,6053,40841
38045,38046,18.0,10,8003,20516
56386,56387,12.0,35,3278,41981
65377,65378,5.0,21,5964,95611
86569,86570,60.0,27,4670,102965
92254,92255,89.0,29,3091,37412
12705,12706,16.0,3,691,751
32864,32865,48.0,8,1004,826
45007,45008,27.0,16,7863,42229
12358,12359,1.0,13,15044,38420
42418,42419,3.0,14,9278,65715
54706,54707,38.0,18,13478,20443
37154,37155,1.0,10,2993,56229
31514,31515,4.0,7,14866,52889
26944,26945,52.0,6,7332,34247
50559,50560,43.0,17,4697,58325
47301,47302,17.0,15,4223,57375
107694,107695,34.0,34,14053,37471
17041,17042,28.0,5,7288,38370
11843,11844,2.0,13,12456,36294
25167,25168,22.0,6,2748,8802
891,892,1.0,9,4469,94438
65611,65612,16.0,21,7515,45926
6041,6042,35.0,11,14950,12610
109291,109292,32.0,2,6826,71382
55989,55990,36.0,35,1465,50153
67588,67589,29.0,1,3164,4218
57677,57678,8.0,35,10692,68394
67864,67865,16.0,1,6286,79241
109588,109589,1.0,2,10073,94789
2148,2149,54.0,9,6994,71824
58446,58447,11.0,19,800,63450
108241,108242,65.0,2,1062,66414
26738,26739,27.0,6,6770,23798
23990,23991,82.0,0,10993,2546
109452,109453,7.0,2,7737,22188
109802,109803,4.0,2,11102,68212
27437,27438,73.0,6,11959,6113
28990,28991,5.0,7,2345,54618
28892,28893,28.0,7,2225,98006
9235,9236,23.0,12,13469,26677
14089,14090,9.0,3,6913,101966
65589,65590,7.0,21,7304,100518
75395,75396,31.0,23,14264,51522
48855,48856,25.0,15,14887,4905
20934,20935,38.0,4,6535,13160
62637,62638,8.0,20,6064,89008
47635,47636,65.0,15,6014,48941
8345,8346,7.0,12,9123,9115
10866,10867,22.0,13,5524,4763
39485,39486,32.0,10,12789,63947
7357,7358,7.0,12,4837,14211
80929,80930,29.0,25,14397,55379
11330,11331,29.0,13,7309,30049
29405,29406,5.0,7,4197,34463
38413,38414,40.0,10,8862,65639
58074,58075,7.0,35,14736,35263
72442,72443,35.0,23,1467,74318
91120,91121,40.0,28,13459,18922
5601,5602,7.0,11,13074,60040
34243,34244,19.0,8,6328,25203
50127,50128,21.0,17,3615,44819
75216,75217,27.0,23,13385,30763
7452,7453,2.0,12,6263,18807
27841,27842,3.0,6,14097,75702
26388,26389,62.0,6,6038,24862
68922,68923,15.0,1,13467,77321
68626,68627,18.0,1,9391,28327
47626,47627,65.0,15,6004,84093
108785,108786,10.0,2,3909,58476
28206,28207,3.0,6,15094,99460
3515,3516,25.0,11,876,22846
25442,25443,25.0,6,3511,103413
2532,2533,21.0,9,10877,28833
64324,64325,77.0,21,385,95523
59035,59036,90.0,19,3158,76851
38029,38030,7.0,10,7826,42588
88599,88600,3.0,28,72,100726
82965,82966,14.0,26,6300,9124
82748,82749,37.0,26,3679,34672
109048,109049,51.0,2,4378,45017
102472,102473,116.0,32,13670,55297
44006,44007,51.0,16,3170,5053
52158,52159,2.0,17,12645,3507
26054,26055,57.0,6,4319,23171
99789,99790,8.0,32,1505,66729
59958,59959,24.0,19,7263,103486
22617,22618,5.0,0,1039,32808
88572,88573,61.0,27,14738,82298
7589,7590,23.0,12,5974,6185
108328,108329,77.0,2,1158,31009
72681,72682,76.0,23,1727,98433
14770,14771,3.0,3,10869,98266
37632,37633,5.0,10,5130,6058
42177,42178,72.0,14,6985,71805
36193,36194,105.0,8,13105,51977
11870,11871,5.0,13,12407,12206
21383,21384,3.0,4,12731,21469
82686,82687,20.0,26,4227,53485
4470,4471,3.0,11,6175,12012
7634,7635,28.0,12,6024,15816
11489,11490,71.0,13,7475,27680
103459,103460,106.0,33,2393,1523
101197,101198,29.0,32,7321,82623
107896,107897,48.0,34,14979,80868
8907,8908,34.0,12,12496,97139
33142,33143,18.0,8,2212,5430
8394,8395,25.0,12,9390,55765
66351,66352,86.0,21,9952,94167
88950,88951,5.0,28,774,14460
87901,87902,5.0,27,10769,64145
45645,45646,49.0,16,10371,77651
58532,58533,38.0,19,1422,15087
17589,17590,7.0,5,8425,29818
107791,107792,18.0,34,15081,72070
74809,74810,28.0,23,10287,85235
93530,93531,14.0,29,12933,65792
49192,49193,40.0,17,392,49626
9835,9836,17.0,13,995,4035
107910,107911,1.0,2,324,39270
89028,89029,30.0,28,356,101833
104615,104616,71.0,33,7875,1498
62405,62406,4.0,20,5679,75752
93904,93905,33.0,30,822,44792
107852,107853,37.0,34,14930,2069
54900,54901,44.0,18,13574,17926
106076,106077,71.0,34,3058,38636
40762,40763,13.0,14,2169,43181
58883,58884,16.0,19,3600,28855
18670,18671,20.0,4,1039,27282
45157,45158,22.0,16,9405,49742
109244,109245,13.0,2,6778,17323
87663,87664,1.0,27,8945,53549
32239,32240,103.0,7,15442,50282
89353,89354,45.0,28,956,34866
96003,96004,156.0,30,10808,61472
17447,17448,30.0,5,7809,23222
80449,80450,20.0,25,9384,64059
61497,61498,27.0,20,357,49672
100593,100594,59.0,32,4335,31477
65168,65169,61.0,21,3748,246
54090,54091,23.0,18,10309,99232
56343,56344,12.0,35,2857,84063
24081,24082,29.0,0,13450,39560
41303,41304,11.0,14,4590,73900
76948,76949,37.0,24,8273,57193
49274,49275,61.0,17,476,19891
44959,44960,16.0,16,8191,11815
777,778,7.0,9,3853,99271
103959,103960,8.0,33,5258,96466
50292,50293,43.0,17,4249,14637
28734,28735,14.0,7,1017,99848
59275,59276,56.0,19,3718,1914
96581,96582,12.0,31,333,6388
64004,64005,50.0,20,12982,89375
60836,60837,20.0,19,13455,24422
17952,17953,12.0,5,10814,28590
28631,28632,30.0,7,376,3204
64983,64984,5.0,21,3731,89637
63767,63768,128.0,20,9331,36929
75965,75966,16.0,24,378,49835
108314,108315,75.0,2,1143,35742
47694,47695,73.0,15,6080,69934
6650,6651,20.0,12,1849,6066
37202,37203,6.0,10,3078,23032
104380,104381,22.0,33,7245,98406
45256,45257,7.0,16,10162,59069
84236,84237,16.0,26,11836,84345
18694,18695,34.0,4,1306,100378
32110,32111,57.0,7,15302,69641
78651,78652,2.0,25,1128,41096
105137,105138,14.0,33,13041,85692
59965,59966,29.0,19,7271,102638
54762,54763,52.0,18,12962,77981
96413,96414,7.0,30,15064,72272
59892,59893,3.0,19,7270,94536
63988,63989,46.0,20,12965,41888
73596,73597,19.0,23,6230,56206
51076,51077,27.0,17,7831,40972
108006,108007,13.0,2,1294,89442
24619,24620,41.0,6,362,82755
65819,65820,5.0,21,7881,78300
79065,79066,9.0,25,2180,8003
83504,83505,22.0,26,8448,10631
54996,54997,87.0,18,13674,89493
72613,72614,56.0,23,1654,4193
89956,89957,20.0,28,6302,78143
66220,66221,33.0,21,10305,98329
110498,110499,164.0,2,11583,96601
87904,87905,5.0,27,10803,6966
75339,75340,1.0,23,13642,14316
43796,43797,2.0,16,3100,17441
105851,105852,72.0,34,911,35818
58165,58166,3.0,35,15161,12202
72314,72315,30.0,23,868,84783
76499,76500,52.0,24,3093,71289
20936,20937,38.0,4,6537,5279
49588,49589,5.0,17,1490,88452
98012,98013,8.0,31,9112,83310
42117,42118,64.0,14,6921,617
31125,31126,85.0,7,10081,79062
23638,23639,13.0,0,9951,33380
12065,12066,4.0,13,12729,22993
95261,95262,14.0,30,8551,22786
62880,62881,13.0,20,6799,59137
46552,46553,49.0,15,986,57758
103673,103674,26.0,33,4606,18469
1755,1756,49.0,9,6045,36517
36486,36487,82.0,8,13711,19682
39740,39741,6.0,10,14131,83575
68054,68055,2.0,1,6880,12740
90147,90148,44.0,28,6803,83417
51351,51352,8.0,17,8800,55577
30384,30385,30.0,7,7911,79575
34629,34630,72.0,8,6914,71173
59786,59787,55.0,19,6028,56318
84523,84524,115.0,26,11221,18160
24227,24228,59.0,0,13029,64575
61496,61497,27.0,20,356,62581
106648,106649,2.0,34,6008,72980
64703,64704,51.0,21,1906,32141
31377,31378,3.0,7,11135,80614
65108,65109,41.0,21,3685,59216
38912,38913,12.0,10,10287,39819
3684,3685,1.0,11,1981,39065
81674,81675,61.0,26,926,54987
32371,32372,129.0,7,15588,44776
60250,60251,22.0,19,9392,23333
91453,91454,17.0,29,691,27866
33670,33671,27.0,8,3689,11645
74673,74674,111.0,23,9099,43927
55224,55225,193.0,18,13917,47472
73630,73631,1.0,23,7090,56775
80027,80028,27.0,25,6885,23975
22236,22237,80.0,4,13719,22942
10365,10366,1.0,13,3753,88421
50985,50986,6.0,17,7925,24459
42011,42012,47.0,14,6805,74731
37147,37148,1.0,10,3024,56684
32523,32524,47.0,8,809,10032
98528,98529,12.0,31,11613,529
40694,40695,17.0,14,1839,83967
72943,72944,57.0,23,3104,48573
24015,24016,3.0,0,13452,57578
1052,1053,24.0,9,5137,36798
74353,74354,71.0,23,7895,24457
90257,90258,78.0,28,6920,45940
60482,60483,69.0,19,9973,99640
78855,78856,29.0,25,1520,12611
72206,72207,1.0,23,972,88143
35521,35522,34.0,8,11866,36277
46495,46496,38.0,15,923,77813
50059,50060,8.0,17,3067,89071
85564,85565,4.0,27,884,89744
34512,34513,43.0,8,6794,101225
95481,95482,7.0,30,10414,41154
30451,30452,9.0,7,8317,59452
19688,19689,25.0,4,5341,66700
50931,50932,14.0,17,7290,68984
93006,93007,14.0,29,7725,52784
71849,71850,5.0,22,14724,20461
107782,107783,13.0,34,15071,38099
66055,66056,43.0,21,8236,70800
85509,85510,82.0,27,433,81446
79402,79403,2.0,25,4247,12315
14912,14913,57.0,3,10387,93418
64057,64058,62.0,20,13042,76179
87382,87383,6.0,27,8025,70031
71156,71157,66.0,22,9060,49693
99573,99574,118.0,32,994,55380
105852,105853,73.0,34,912,19534
3368,3369,25.0,11,389,62358
104570,104571,45.0,33,7829,96756
102065,102066,96.0,32,12019,14776
74647,74648,96.0,23,9075,86756
22487,22488,5.0,0,779,47906
111153,111154,19.0,2,13567,92163
21765,21766,7.0,4,9765,60026
38370,38371,15.0,10,8815,68990
52002,52003,52.0,17,12249,72270
49566,49567,49.0,17,957,1304
22751,22752,15.0,0,3333,12303
793,794,13.0,9,4031,96172
39363,39364,43.0,10,12530,77132
41097,41098,9.0,14,3787,71194
63400,63401,17.0,20,9405,37251
93322,93323,44.0,29,9072,22747
4040,4041,3.0,11,4615,35858
73555,73556,1.0,23,5930,45313
97689,97690,18.0,31,5943,44120
89437,89438,82.0,28,1048,6392
13698,13699,57.0,3,4305,6556
98840,98841,16.0,31,14408,16394
10242,10243,14.0,13,3635,24161
40400,40401,5.0,14,961,42611
30769,30770,5.0,7,8678,87091
51195,51196,1.0,17,8545,100464
2105,2106,31.0,9,6947,103275
28393,28394,25.0,6,15703,44983
104715,104716,100.0,33,7980,97521
44510,44511,13.0,16,5935,88634
101275,101276,33.0,32,7408,86809
31745,31746,20.0,7,14925,67272
31627,31628,3.0,7,15094,18297
40487,40488,15.0,14,869,8476
73363,73364,69.0,23,4380,54135
5456,5457,4.0,11,12417,53636
63430,63431,24.0,20,8966,21994
16552,16553,14.0,5,4871,52364
59025,59026,85.0,19,3147,19387
85848,85849,23.0,27,2199,50184
40752,40753,10.0,14,2126,78215
92777,92778,19.0,29,6350,33108
68071,68072,3.0,1,7068,70982
28070,28071,20.0,6,14523,31990
105189,105190,29.0,33,13455,72536
51369,51370,16.0,17,8815,75286
67787,67788,21.0,1,3673,20741
18205,18206,13.0,5,13942,101429
50073,50074,9.0,17,3200,4499
99471,99472,71.0,32,889,85342
67867,67868,17.0,1,6292,21856
26661,26662,10.0,6,7013,69829
52178,52179,9.0,17,12607,37436
68092,68093,8.0,1,7246,30231
36547,36548,115.0,8,13774,57433
68550,68551,1.0,1,9056,19731
18356,18357,13.0,5,15032,42366
27040,27041,9.0,6,9369,15244
80366,80367,23.0,25,7829,81484
2506,2507,19.0,9,10681,22447
5771,5772,24.0,11,14889,29543
72415,72416,29.0,23,1862,28213
53110,53111,3.0,18,1412,85493
25688,25689,92.0,6,3243,16293
19374,19375,36.0,4,3668,616
97120,97121,26.0,31,3053,62675
52261,52262,42.0,17,12487,65825
16214,16215,11.0,5,1534,19535
86974,86975,56.0,27,6006,56869
19444,19445,59.0,4,3745,73524
18890,18891,15.0,4,1656,34411
82255,82256,11.0,26,2209,56099
96608,96609,17.0,31,362,3216
71605,71606,80.0,22,13043,23619
108593,108594,31.0,2,3627,692
97484,97485,69.0,31,4462,92363
111218,111219,3.0,2,14514,51160
71582,71583,69.0,22,13017,39865
102175,102176,19.0,32,13252,15463
38512,38513,1.0,10,8920,77606
72675,72676,74.0,23,1720,100563
35960,35961,25.0,8,13440,94795
81586,81587,11.0,26,1425,78003
94479,94480,4.0,30,3709,77897
29721,29722,22.0,7,5143,78873
948,949,14.0,9,4630,37752
71539,71540,57.0,22,12971,79364
91659,91660,35.0,29,946,3211
20742,20743,23.0,4,6451,89584
1523,1524,192.0,9,5106,23120
33610,33611,18.0,8,4242,41846
100260,100261,9.0,32,4230,82115
30458,30459,12.0,7,8379,432
110669,110670,226.0,2,11762,91615
75257,75258,56.0,23,13476,3265
34796,34797,1.0,8,7792,54975
50568,50569,46.0,17,4706,87578
58889,58890,19.0,19,3606,31908
61395,61396,4.0,20,547,74825
90310,90311,15.0,28,9256,85681
93440,93441,8.0,29,13207,37603
686,687,17.0,9,3333,95225
25068,25069,5.0,6,2300,73056
42361,42362,108.0,14,7186,32590
8552,8553,41.0,12,10307,92529
107800,107801,19.0,34,15091,47722
97724,97725,25.0,31,5981,64949
78581,78582,25.0,25,408,56493
86950,86951,51.0,27,5980,22397
3387,3388,30.0,11,408,5688
105654,105655,42.0,34,326,48457
34115,34116,165.0,8,4170,68530
26532,26533,121.0,6,6189,14057
58537,58538,41.0,19,1427,72986
933,934,5.0,9,4614,28115
86741,86742,18.0,27,5348,30875
41283,41284,6.0,14,4447,54680
103113,103114,52.0,33,1872,22858
100370,100371,23.0,32,3734,80536
45569,45570,20.0,16,10858,41554
13675,13676,56.0,3,4279,16187
86726,86727,13.0,27,5331,82423
40477,40478,14.0,14,1452,24637
89379,89380,53.0,28,986,31560
85466,85467,66.0,27,386,13307
14473,14474,25.0,3,8607,34829
76142,76143,1.0,24,1678,92046
10175,10176,4.0,13,3222,50172
68041,68042,2.0,1,7270,48483
103622,103623,4.0,33,4270,23065
57978,57979,25.0,35,13396,101527
21932,21933,17.0,4,13454,60343
51984,51985,45.0,17,12229,7239
59547,59548,46.0,19,4713,14924
59757,59758,47.0,19,6000,51934
32394,32395,133.0,7,15612,87070
96503,96504,3.0,31,602,39598
8007,8008,34.0,12,6818,12468
69082,69083,62.0,1,13054,31029
64032,64033,56.0,20,13013,17059
82888,82889,31.0,26,5137,31963
63072,63073,45.0,20,7010,95956
35913,35914,5.0,8,12941,95416
63102,63103,5.0,20,7381,37701
103612,103613,1.0,33,4258,11120
110757,110758,3.0,2,12996,87558
100280,100281,9.0,32,4252,5371
37388,37389,22.0,10,4228,80739
85296,85297,7.0,27,287,80214
5462,5463,4.0,11,12424,61775
97145,97146,28.0,31,3081,59585
15250,15251,2.0,3,13474,10513
95149,95150,9.0,30,8398,38320
97220,97221,3.0,31,4525,46947
95995,95996,155.0,30,10799,66657
36337,36338,31.0,8,13552,94826
37883,37884,14.0,10,7255,41538
4014,4015,8.0,11,4053,89086
100763,100764,43.0,32,6317,61896
82214,82215,6.0,26,2165,42384
27262,27263,24.0,6,12093,77159
1301,1302,118.0,9,4867,103032
104759,104760,112.0,33,8022,34455
25783,25784,19.0,6,4245,55897
110307,110308,131.0,2,11375,74162
34274,34275,24.0,8,5941,12234
34560,34561,58.0,8,6840,61663
18242,18243,23.0,5,14342,4263
47396,47397,1.0,15,4759,61266
53863,53864,9.0,18,9057,23002
29625,29626,50.0,7,3763,177
91742,91743,51.0,29,1035,40292
19986,19987,22.0,4,5678,41735
42986,42987,42.0,14,12997,29826
16989,16990,12.0,5,7146,92204
50958,50959,4.0,17,7415,70920
39320,39321,25.0,10,12484,102261
30303,30304,11.0,7,8201,46840
41222,41223,38.0,14,3689,17181
60565,60566,28.0,19,10878,53762
74523,74524,37.0,23,9416,24017
79050,79051,7.0,25,2163,6067
70382,70383,1.0,22,6308,40719
51501,51502,13.0,17,9312,70472
62282,62283,1.0,20,5445,20766
78655,78656,3.0,25,1172,31025
790,791,13.0,9,3998,94569
44263,44264,94.0,16,3449,54707
81199,81200,1.0,25,15527,16205
26025,26026,42.0,6,4289,78352
59914,59915,9.0,19,6980,20123
84188,84189,12.0,26,11313,72046
57917,57918,65.0,35,10535,41118
476,477,16.0,9,1509,76715
85125,85126,61.0,26,14725,60895
85577,85578,5.0,27,1028,22127
38218,38219,23.0,10,8597,94692
49297,49298,64.0,17,501,80667
718,719,26.0,9,3606,93098
30170,30171,9.0,7,7806,74706
100614,100615,61.0,32,4359,11720
18230,18231,18.0,5,14220,97049
54647,54648,11.0,18,13174,56427
94396,94397,77.0,30,1023,33897
94945,94946,4.0,30,7614,98800
37604,37605,2.0,10,4826,79690
53207,53208,50.0,18,866,20443
77811,77812,47.0,24,12476,8858
104950,104951,2.0,33,10303,92141
43394,43395,2.0,14,15449,90664
78013,78014,26.0,24,13456,51999
13384,13385,47.0,3,3060,78831
33049,33050,24.0,8,1494,16577
67705,67706,8.0,1,4087,60352
64406,64407,112.0,21,470,66294
50613,50614,55.0,17,4754,82803
64156,64157,90.0,20,13151,43150
5989,5990,27.0,11,15110,18476
49148,49149,35.0,17,344,25920
11427,11428,55.0,13,7410,60138
49844,49845,80.0,17,2013,21786
26134,26135,78.0,6,4406,89993
6182,6183,13.0,11,15122,11814
45927,45928,10.0,16,13601,10435
34155,34156,165.0,8,4215,46093
97765,97766,37.0,31,6025,68937
66618,66619,4.0,21,12209,67343
21999,22000,9.0,4,13876,89268
75407,75408,38.0,23,14397,29704
23226,23227,58.0,0,5969,84906
103851,103852,17.0,33,5059,8855
67307,67308,19.0,1,1250,103437
63375,63376,8.0,20,9378,1723
21649,21650,17.0,4,9731,30997
55400,55401,269.0,18,14104,46363
61531,61532,30.0,20,395,4210
22566,22567,9.0,0,366,16302
5236,5237,3.0,11,10280,50162
19900,19901,52.0,4,5400,69429
102287,102288,32.0,32,13820,27990
63761,63762,127.0,20,9326,26281
69725,69726,12.0,22,3211,92107
79400,79401,2.0,25,4225,84876
80983,80984,1.0,25,14877,22715
105664,105665,49.0,34,337,89124
10413,10414,4.0,13,4087,10264
32905,32906,79.0,8,1049,54706
49809,49810,74.0,17,1976,94158
60669,60670,57.0,19,10410,48371
62715,62716,31.0,20,6349,36223
87511,87512,37.0,27,8220,53885
7780,7781,63.0,12,6183,8250
102530,102531,22.0,32,14842,32044
37432,37433,26.0,10,3661,21293
12310,12311,2.0,13,14547,24220
28534,28535,11.0,7,779,56202
99892,99893,23.0,32,1617,68754
914,915,2.0,9,4595,20351
66909,66910,44.0,21,15177,4746
47240,47241,5.0,15,4247,89350
33375,33376,65.0,8,2350,45375
66085,66086,8.0,21,9001,19332
89931,89932,10.0,28,6153,20044
32218,32219,93.0,7,15419,18231
91838,91839,79.0,29,1142,65455
72418,72419,33.0,23,1865,50404
101875,101876,41.0,32,12136,88416
999,1000,3.0,9,5169,70593
1057,1058,27.0,9,5142,98438
5888,5889,68.0,11,14626,72207
40428,40429,9.0,14,1272,34752
4721,4722,16.0,11,7146,57526
104066,104067,63.0,33,5204,100599
91700,91701,42.0,29,991,5855
100547,100548,42.0,32,4289,31237
60796,60797,10.0,19,13152,29924
65798,65799,91.0,21,7409,35479
44190,44191,83.0,16,3369,76312
12255,12256,2.0,13,13576,77197
110005,110006,40.0,2,11054,95377
42525,42526,30.0,14,8950,79314
1449,1450,164.0,9,5031,97227
37799,37800,1.0,10,6086,14046
99193,99194,43.0,32,282,39482
2772,2773,18.0,9,12944,92919
74154,74155,158.0,23,7746,22691
73716,73717,31.0,23,7801,54432
24856,24857,1.0,6,1490,93316
83647,83648,20.0,26,8876,81844
63981,63982,43.0,20,12957,36260
97433,97434,54.0,31,4410,55018
100195,100196,2.0,32,4247,11878
46156,46157,6.0,16,15947,75588
75893,75894,11.0,24,802,24332
88500,88501,53.0,27,14657,8997
52508,52509,34.0,17,14542,47727
21322,21323,10.0,4,12413,58165
95356,95357,53.0,30,8477,43567
32282,32283,109.0,7,15490,90298
11148,11149,81.0,13,6814,85629
7127,7128,106.0,12,3157,79421
30021,30022,3.0,7,6935,44548
282,283,57.0,9,936,95994
100103,100104,27.0,32,3466,88728
103333,103334,58.0,33,2261,93226
106557,106558,6.0,34,5652,33796
43259,43260,48.0,14,14608,44764
85695,85696,11.0,27,1690,59622
108922,108923,23.0,2,4629,55044
3073,3074,27.0,9,15112,39071
39964,39965,55.0,10,13747,98479
104887,104888,5.0,33,8990,100146
100824,100825,72.0,32,5962,92572
54674,54675,26.0,18,13443,53461
42100,42101,62.0,14,6903,65511
14072,14073,4.0,3,7281,97250
96106,96107,15.0,30,13296,90538
46514,46515,39.0,15,944,36734
31902,31903,16.0,7,15658,18046
25541,25542,54.0,6,3088,97769
12276,12277,4.0,13,13798,85590
46836,46837,34.0,15,1519,3399
88912,88913,1.0,28,391,74146
108735,108736,55.0,2,3175,19380
39702,39703,6.0,10,13709,86409
73244,73245,36.0,23,4262,91692
32663,32664,1.0,8,1084,53271
6726,6727,43.0,12,1505,58681
16612,16613,32.0,5,5168,64137
30959,30960,51.0,7,9903,35166
91015,91016,22.0,28,12128,15040
59661,59662,19.0,19,6315,87961
110413,110414,152.0,2,11490,42887
102704,102705,5.0,32,15472,12093
12975,12976,16.0,3,1435,60738
36662,36663,146.0,8,13890,5775
23999,24000,86.0,0,11003,100918
1779,1780,53.0,9,6069,86391
100904,100905,11.0,32,7190,60526
76055,76056,5.0,24,1328,30107
89288,89289,27.0,28,886,61751
85684,85685,11.0,27,1568,22675
72724,72725,79.0,23,1774,86226
19036,19037,6.0,4,2174,63855
12963,12964,13.0,3,1421,3401
100660,100661,92.0,32,4410,54436
60198,60199,7.0,19,9134,29041
30038,30039,4.0,7,7113,95934
565,566,33.0,9,1608,29960
90618,90619,48.0,28,9878,75249
97672,97673,18.0,31,6345,24595
43530,43531,11.0,16,624,83383
106316,106317,57.0,34,4650,73824
7094,7095,100.0,12,3119,77164
54789,54790,7.0,18,13631,8305
31359,31360,8.0,7,10692,78547
38273,38274,34.0,10,8482,72685
66296,66297,66.0,21,9895,97949
63350,63351,8.0,20,9256,74588
102117,102118,110.0,32,12077,16235
2396,2397,7.0,9,9940,91852
5838,5839,55.0,11,14574,23671
99473,99474,72.0,32,891,76741
74625,74626,85.0,23,9050,48447
12927,12928,11.0,3,1106,23615
22213,22214,75.0,4,13695,83351
107378,107379,6.0,34,10547,77839
42899,42900,28.0,14,13482,13666
66877,66878,31.0,21,15142,9151
41146,41147,19.0,14,4227,32243
84214,84215,14.0,26,11602,53941
46901,46902,8.0,15,3378,34857
39090,39091,12.0,10,11058,22132
22235,22236,80.0,4,13718,13915
110890,110891,35.0,2,12961,15161
12570,12571,13.0,13,15856,37717
44598,44599,29.0,16,6031,42707
16366,16367,3.0,5,3200,58833
20374,20375,7.0,4,8228,69421
31879,31880,10.0,7,15450,83711
11000,11001,1.0,13,7201,83629
29214,29215,32.0,7,2565,22288
48631,48632,11.0,15,13074,49040
107301,107302,47.0,34,10335,24500
105345,105346,82.0,33,13044,57570
3677,3678,1.0,11,1904,9017
71158,71159,66.0,22,9062,17100
87831,87832,14.0,27,10118,74654
49401,49402,2.0,17,1028,19978
81245,81246,7.0,25,15690,59145
2057,2058,17.0,9,6895,101270
16291,16292,36.0,5,1873,56108
17600,17601,9.0,5,8437,4833
52338,52339,30.0,17,13445,78898
84220,84221,14.0,26,11668,63002
47845,47846,16.0,15,7247,55405
26412,26413,70.0,6,6063,57770
17615,17616,17.0,5,8453,37207
19369,19370,35.0,4,3662,87457
56348,56349,13.0,35,2863,13264
17863,17864,80.0,5,9047,91114
36449,36450,77.0,8,13672,98025
102531,102532,23.0,32,14843,24872
97898,97899,1.0,31,6979,12745
41013,41014,32.0,14,3077,1698
41486,41487,17.0,14,5175,51769
65218,65219,78.0,21,3804,91907
67915,67916,34.0,1,6342,103360
87273,87274,30.0,27,7297,7456
62471,62472,6.0,20,5756,54248
46876,46877,5.0,15,3122,65772
100091,100092,22.0,32,3333,99314
66751,66752,1.0,21,15449,99487
37641,37642,5.0,10,5140,44930
87730,87731,27.0,27,9381,20195
101554,101555,29.0,32,10294,93882
75488,75489,85.0,23,13614,51835
70709,70710,33.0,22,7805,79487
49312,49313,69.0,17,518,46230
52785,52786,122.0,17,14825,57142
40751,40752,9.0,14,2115,34127
53377,53378,7.0,18,3500,41996
43346,43347,11.0,14,15068,97184
103114,103115,52.0,33,1873,95687
94988,94989,13.0,30,8070,73540
2903,2904,4.0,9,14877,65725
80025,80026,27.0,25,6883,64442
80185,80186,21.0,25,7343,80529
94568,94569,42.0,30,4254,103492
88125,88126,1.0,27,12963,31751
101866,101867,39.0,32,12127,12970
62400,62401,4.0,20,5674,65706
63271,63272,19.0,20,8407,101064
34593,34594,61.0,8,6877,54931
103633,103634,9.0,33,4381,91548
27826,27827,22.0,6,13464,29442
34343,34344,43.0,8,6015,49871
27386,27387,47.0,6,11903,90913
111109,111110,12.0,2,14297,98170
37009,37010,21.0,10,959,57877
12773,12774,32.0,3,333,11372
3722,3723,6.0,11,2183,65009
